Tstart,Tend,Bx,By,Bz,Bmag_avg,Ni_avg,Vx,Vy,Vz,VSW,Vth_mag_Ion,Vth_para_Ion,Vth_perp_Ion,Ne,Ue,Te,,Ti,Ti_para,Ti_perp, ,VA,Beta,Beta_para,Beta_perp,Omega_i,omega_pi,omega_pe,rho_i,rho_s,rho_c,d_i,d_e,sigma_i,Lperp,lambda_d, ,f_di,f_rhoi,f_rhos,f_rhoc,f_lambdad,f_lambdad scaled,,f_brk,k_brk,l_brk,,eps0,8.85E-12
2010-12-22T21:22:55.018000, 2010-12-22T21:32:55.042000,6.236492E-10,-1.420314E-09,7.028834E-10,1.778955E-09,6888279.624,-310736.233,-4807.580316,-2497.216202,310785.9578,15629.13883,17116.03138,14826.77345,5289050.075,311152.8359,117885.3015,,1.77E+04,1.33E+04,1.69E+09, ,1.478457E+04,1.117513791,1.340259645,1.005717707,1.70E-01,3455.424448,129743.6217,8.70E+04,1.59E+05,1.83E+05,8.23E+04,2.31E+03,1.00E+05,494631214.3,59188.79839, ,6.01E-01,5.68E-01,3.12E-01,2.71E-01,0.8356838248,0.1778050691,,0.1497998041,0.000003028514978,330194.8338,,,
2010-12-22T23:35:14.065000, 2010-12-22T23:45:14.089000,1.461244E-09,-3.471437E-10,-1.717989E-09,2.295790E-09,6430545.988,-307319.9274,-342.8610683,-8446.452543,307437.0946,15016.34892,14727.66405,15155.48011,5270936.074,300349.4514,116134.3689,,1.31E+04,1.39E+04,1.68E+09, ,1.974728E+04,0.5782480419,0.5562284607,0.5890129814,2.20E-01,3338.642685,129521.2574,6.89E+04,1.45E+05,1.58E+05,9.06E+04,2.31E+03,6.70E+04,489301333,56834.85578, ,5.40E-01,7.10E-01,3.38E-01,3.10E-01,0.8609176997,0.1831739787,,0.2191379041,0.000004478587924,223284.664,,,
2010-12-23T02:28:10.376000, 2010-12-23T02:37:59.084000,8.229314E-10,-1.172500E-09,-2.325773E-09,2.750748E-09,6525086.121,-303624.2527,-4297.01855,-10880.29058,303852.1399,14766.74772,14397.19303,14944.72517,4785912.971,295067.9512,116905.1967,,1.26E+04,1.35E+04,1.39E+09, ,2.348858E+04,0.3952358272,0.3757009124,0.4048204661,2.63E-01,3363.095047,123418.3045,5.67E+04,1.22E+05,1.45E+05,9.02E+04,2.43E+03,5.46E+04,483595700.3,53800.17861, ,5.36E-01,8.53E-01,3.95E-01,3.34E-01,0.8988737822,0.1912497409,,0.2209279153,0.000004568442506,218892.9813,,,
2010-12-23T07:11:30.135000, 2010-12-23T07:21:30.159000,3.786825E-10,-2.156264E-10,-1.426249E-09,2.724131E-09,5329418.82,-312706.8763,559.5328681,-4159.703471,312743.2175,20129.12972,21541.35824,19380.83623,4842459.951,284251.3696,130522.9564,,2.81E+04,2.28E+04,1.42E+09, ,2.573873E+04,0.6116118117,0.7004417647,0.5669841135,2.61E-01,3039.38659,124145.2753,7.43E+04,1.13E+05,1.78E+05,9.50E+04,2.41E+03,8.26E+04,497746289.8,51993.3656, ,5.24E-01,6.70E-01,4.40E-01,2.80E-01,0.9573265437,0.2036864986,,0.4282737896,0.000008604258803,116221.5158,,,
2010-12-23T07:36:51.447000, 2010-12-23T07:46:51.471000,1.640176E-09,-1.974173E-09,-6.211479E-10,2.652423E-09,5567142.424,-314271.4684,-354.6388007,-61.28083997,314273.9647,21328.5325,23732.45189,20013.46943,5056095.398,306477.4622,134739.0667,,3.41E+04,2.43E+04,1.55E+09, ,2.452029E+04,0.7566073751,0.9367718645,0.6661827521,2.54E-01,3106.434375,126854.1872,7.88E+04,1.11E+05,1.84E+05,9.06E+04,2.36E+03,9.34E+04,500182549.6,51019.53711, ,5.52E-01,6.35E-01,4.52E-01,2.72E-01,0.9803745349,0.2085903266,,0.2909459465,0.000005816795222,171915.9712,,,
2010-12-23T10:15:21.394000, 2010-12-23T10:25:21.418000,3.655142E-10,9.616015E-11,-2.491784E-09,2.658265E-09,6174570.981,-311230.4783,1110.836332,-6922.267639,311313.796,21735.19605,25049.83743,19826.63354,5592028.551,283015.6512,129601.8953,,3.80E+04,2.38E+04,1.89E+09, ,2.333426E+04,0.867639274,1.152449494,0.7219548489,2.55E-01,3271.51873,133407.9981,7.79E+04,1.02E+05,1.82E+05,8.36E+04,2.25E+03,9.84E+04,495471294.8,47989.07204, ,5.93E-01,6.36E-01,4.87E-01,2.72E-01,1.032466922,0.2196738131,,0.1263184469,0.000002549460448,392239.8564,,,
2010-12-23T13:03:13.645000, 2010-12-23T13:13:13.669000,7.514780E-10,-2.346194E-09,7.479098E-10,2.710567E-09,6873040.023,-315356.3966,-8151.605279,-1420.140628,315468.5682,20804.03285,21914.98857,20211.36399,5690627.852,303864.8253,127752.73,,2.91E+04,2.47E+04,1.96E+09, ,2.255198E+04,0.8509925075,0.9443069181,0.8031967113,2.60E-01,3451.599948,134578.9916,7.78E+04,1.15E+05,1.69E+05,8.44E+04,2.23E+03,8.44E+04,502083820.1,50636.4494, ,5.95E-01,6.45E-01,4.35E-01,2.97E-01,0.9915462598,0.2109672893,,0.1497998041,0.00000298356167,335169.8776,,,
2010-12-23T13:28:55.105000, 2010-12-23T13:38:55.128000,8.808719E-10,-2.746447E-09,-7.114281E-10,2.996531E-09,6773270.506,-315964.1232,-7771.743809,-2777.757385,316074.6007,20079.06288,20670.38697,19770.22394,5637800.609,299299.348,128696.7426,,2.59E+04,2.37E+04,1.93E+09, ,2.511416E+04,0.6392189246,0.6774230329,0.619706315,2.87E-01,3426.456539,133952.8732,6.89E+04,1.09E+05,1.58E+05,8.61E+04,2.24E+03,7.20E+04,503048350.9,49412.07541, ,5.84E-01,7.30E-01,4.63E-01,3.18E-01,1.018067642,0.2166101365,,0.3775100563,0.000007504448741,133254.2915,,,
2010-12-23T13:38:55.128000, 2010-12-23T13:49:35.172000,9.859122E-10,-2.445118E-09,8.431737E-10,3.016307E-09,6921510.037,-316764.5242,-7390.39184,1571.663963,316886.7223,20310.41261,21610.50585,19611.36371,5680711.694,307554.3697,129107.2343,,2.83E+04,2.33E+04,1.95E+09, ,2.500772E+04,0.6596129084,0.7467608123,0.6149888498,2.89E-01,3463.749243,134461.6857,6.79E+04,1.03E+05,1.58E+05,8.36E+04,2.23E+03,7.48E+04,504340882.6,48097.28121, ,6.03E-01,7.43E-01,4.92E-01,3.18E-01,1.048585013,0.2231031943,,0.1817496152,0.000003603705777,277492.1322,,,
2010-12-23T13:54:52.572000, 2010-12-23T14:04:52.596000,1.233384E-09,-2.615477E-09,1.001090E-09,3.100060E-09,6807687.923,-315113.8544,-9085.533359,2073.246226,315252.4453,20016.94698,21110.60308,19443.66837,5568430.909,303024.4048,131073.7857,,2.70E+04,2.29E+04,1.88E+09, ,2.591608E+04,0.5965640775,0.6635332666,0.5628826093,2.97E-01,3435.151035,133126.2182,6.55E+04,1.02E+05,1.56E+05,8.48E+04,2.25E+03,7.11E+04,501739849.9,48175.92189, ,5.92E-01,7.66E-01,4.92E-01,3.22E-01,1.04147431,0.2215902787,,0.4802028071,0.000009570752795,104484.9889,,,
2010-12-23T14:08:53.176000, 2010-12-23T14:18:53.200000,1.278000E-09,-1.911053E-09,1.884744E-09,3.048895E-09,7170201.425,-315037.1816,-9067.381968,3552.176867,315192.362,20220.14471,21441.17488,19576.02908,5850380.41,300129.5723,128117.8051,,2.78E+04,2.32E+04,2.07E+09, ,2.483567E+04,0.6628523458,0.7453245683,0.6212944612,2.92E-01,3525.426749,136454.9298,6.70E+04,1.02E+05,1.56E+05,8.23E+04,2.20E+03,7.34E+04,501644224.3,47574.60099, ,6.09E-01,7.48E-01,4.93E-01,3.22E-01,1.054437061,0.2243483108,,0.5989272801,0.00001193928388,83757.11726,,,
2010-12-23T15:48:54.244000, 2010-12-23T15:58:54.268000,1.002873E-09,-1.568920E-09,1.536682E-09,2.598495E-09,8198957.84,-318214.7531,-5194.154926,3028.595269,318276.5758,19655.22719,20333.48657,19286.30098,6549589.7,310195.6394,125001.7024,,2.50E+04,2.25E+04,2.60E+09, ,1.979436E+04,0.9859913563,1.055214324,0.9493248551,2.49E-01,3769.861056,144379.0648,7.75E+04,1.22E+05,1.60E+05,7.80E+04,2.08E+03,8.17E+04,506552903,50441.41476, ,6.49E-01,6.54E-01,4.14E-01,3.17E-01,1.004240078,0.2136681018,,0.2829604936,0.000005586000828,179018.9495,,,
2010-12-23T17:00:31.931000, 2010-12-23T17:10:31.955000,-1.274077E-09,-1.614613E-10,-1.045758E-10,2.017983E-09,11100434.05,-322964.5551,-3816.684121,-4883.13136,323091.0188,17891.37921,18791.45697,17394.69231,7927786.625,301840.8886,111305.0279,,2.14E+04,1.83E+04,3.81E+09, ,1.321133E+04,1.833979502,2.023148417,1.73356583,1.93E-01,4386.478428,158844.8554,9.00E+04,1.45E+05,1.64E+05,6.64E+04,1.89E+03,9.72E+04,514215327.1,52237.23312, ,7.74E-01,5.71E-01,3.54E-01,3.14E-01,0.9843846934,0.2094435518,,0.5047242177,0.000009815425389,101880.4545,,,
2010-12-23T18:30:11.999000, 2010-12-23T18:40:12.023000,-6.977170E-10,-1.549867E-10,2.607717E-09,2.719263E-09,10791137.48,-317134.0199,-9729.73201,2667.291788,317298.9947,15511.03076,15791.76143,15360.36562,7930086.292,294972.3274,115508.4767,,1.51E+04,1.43E+04,3.81E+09, ,1.805580E+04,0.7379856851,0.7649406988,0.7237185856,2.60E-01,4324.935451,158867.8923,5.90E+04,1.15E+05,1.29E+05,6.86E+04,1.89E+03,6.06E+04,504997034.4,47059.61452, ,7.36E-01,8.56E-01,4.38E-01,3.91E-01,1.073100661,0.2283192895,,0.1497758618,0.000002965876067,337168.5052,,,
2010-12-23T20:43:25.142000, 2010-12-23T20:53:25.166000,-2.812115E-10,-8.343310E-10,3.689877E-09,3.816680E-09,7825342.435,-315591.5942,-10289.18551,-2016.255827,315766.8029,16879.06506,15722.69135,17316.09133,6482303.914,281204.3194,142938.2537,,1.50E+04,1.82E+04,2.55E+09, ,2.976001E+04,0.3216847676,0.2791177787,0.3385582943,3.66E-01,3682.965859,143635.5268,4.74E+04,1.03E+05,1.27E+05,8.35E+04,2.09E+03,4.30E+04,502558475.5,46878.5712, ,6.02E-01,1.06E+00,4.86E-01,3.97E-01,1.072043074,0.228094271,,0.3478280108,0.000006921145055,144484.7626,,,
2010-12-24T01:42:32.960000, 2010-12-24T01:52:32.984000,-5.321180E-11,2.116657E-09,-1.180347E-09,3.854715E-09,7304158.95,-313528.7033,-3922.568503,-503.8431442,313581.4126,24738.76767,28871.41264,22311.67279,6439582.527,291167.8544,157512.1347,,5.05E+04,3.02E+04,2.51E+09, ,3.111045E+04,0.6323298142,0.8612388312,0.5143417756,3.69E-01,3558.206307,143161.432,6.04E+04,7.55E+04,1.54E+05,7.60E+04,2.09E+03,7.82E+04,499080318.8,40771.03843, ,6.57E-01,8.26E-01,6.61E-01,3.24E-01,1.224104997,0.2604478717,,0.1264045291,0.000002532749226,394827.8771,,,
2010-12-24T02:50:30.492000, 2010-12-24T03:00:30.516000,-2.248381E-10,2.382264E-09,-2.041740E-09,3.535128E-09,7619843.148,-314020.9561,-5702.113173,828.112275,314096.3271,23398.7044,25612.73897,22183.91847,6896679.505,287433.7478,152409.3914,,3.97E+04,2.98E+04,2.88E+09, ,2.793387E+04,0.7016513189,0.8407168868,0.6306875308,3.39E-01,3634.285431,148155.3025,6.55E+04,9.07E+04,1.54E+05,7.82E+04,2.02E+03,7.56E+04,499899830.6,43586.08288, ,6.39E-01,7.63E-01,5.51E-01,3.25E-01,1.146925343,0.2440266688,,0.1527553081,0.000003055718341,327255.2927,,,
2010-12-24T04:25:43.323000, 2010-12-24T04:35:43.347000,-1.320040E-09,2.205495E-09,-3.033902E-09,4.156682E-09,7112133.46,-311530.6201,-7093.693167,-3831.999706,311640.5689,20949.91556,23623.69317,19455.07981,6549146.697,284258.1684,152719.5421,,3.38E+04,2.29E+04,2.60E+09, ,3.399741E+04,0.3797282043,0.4828407194,0.327472123,3.98E-01,3511.122373,144374.182,4.89E+04,7.34E+04,1.39E+05,7.93E+04,2.08E+03,5.93E+04,495991370.1,40101.4787, ,6.26E-01,1.02E+00,6.75E-01,3.58E-01,1.236840601,0.2631575746,,0.20034928,0.000004039370282,247563.3404,,,
2010-12-24T07:48:29.770000, 2010-12-24T07:58:29.794000,-1.740809E-09,2.710196E-09,-2.184092E-09,3.898240E-09,7352487.797,-312309.8742,-6330.616628,-1987.084732,312381.4492,20583.32005,23199.40646,19139.23186,6600067.942,291313.4953,148641.6836,,3.26E+04,2.22E+04,2.64E+09, ,3.135815E+04,0.4308538069,0.5473345059,0.3725187082,3.73E-01,3569.958549,144934.3678,5.13E+04,7.74E+04,1.40E+05,7.81E+04,2.07E+03,6.21E+04,497170517.7,40986.85873, ,6.37E-01,9.70E-01,6.42E-01,3.55E-01,1.212999808,0.2580850656,,0.3164225386,0.000006364467066,157122.3466,,,
2010-12-24T09:13:53.986000, 2010-12-24T09:23:54.009000,-9.104558E-10,2.547596E-09,-2.136284E-09,3.590533E-09,7912040.077,-319771.7906,901.1543042,1207.139421,319796.6864,21689.66798,25385.39206,19566.19363,7094798.252,299871.2396,145422.3268,,3.90E+04,2.32E+04,3.05E+09, ,2.784285E+04,0.6068459178,0.8312666886,0.4938389279,3.44E-01,3703.311609,150268.2409,5.69E+04,7.76E+04,1.47E+05,7.30E+04,2.00E+03,7.38E+04,508972234.3,40498.24909, ,6.97E-01,8.95E-01,6.56E-01,3.47E-01,1.2567759,0.2673991276,,0.1807909359,0.000003552078555,281525.3054,,,
2010-12-24T10:13:56.061000, 2010-12-24T10:23:56.545000,-1.435047E-09,8.282636E-11,6.628685E-10,1.633857E-09,8525553.876,-318574.7951,11290.10813,-11063.06057,318968.4392,25335.8042,26697.18843,24622.83835,7587280.98,296642.0216,146715.9913,,4.32E+04,3.67E+04,3.49E+09, ,1.220540E+04,4.308892026,4.784397742,4.069794226,1.57E-01,3844.211902,155396.1522,1.57E+05,2.05E+05,2.46E+05,7.58E+04,1.93E+03,1.71E+05,507654038,61419.86747, ,6.70E-01,3.23E-01,2.48E-01,2.06E-01,0.8265306632,0.1758575879,,0.1386872043,0.000002731923593,366042.4481,,,
2010-12-24T10:34:58.577000, 2010-12-24T10:44:58.601000,-3.019170E-09,-8.911654E-10,1.653693E-09,3.569035E-09,7261365.237,-321142.7805,12900.10792,-10100.5858,321561.997,20885.6829,21830.81404,20369.44811,6754287.427,301355.8907,149607.2158,,2.89E+04,2.51E+04,2.76E+09, ,2.888955E+04,0.522655951,0.5710293095,0.4971381185,3.42E-01,3547.767559,146617.8836,5.96E+04,9.59E+04,1.46E+05,8.24E+04,2.04E+03,6.39E+04,511781813.3,45001.70333, ,6.21E-01,8.59E-01,5.34E-01,3.50E-01,1.137249872,0.2419680578,,0.1741328232,0.000003402481657,293903.1274,,,
2010-12-24T10:52:37.773000, 2010-12-24T11:02:37.797000,-3.256743E-09,7.070185E-10,1.898205E-09,3.903930E-09,7607327.555,-321241.9254,9543.079417,-6548.569678,321451.4977,22569.90481,25203.98737,21075.57081,6799901.089,299378.5362,149246.1249,,3.85E+04,2.69E+04,2.80E+09, ,3.087343E+04,0.5344284407,0.6664515983,0.4660030928,3.74E-01,3631.299548,147112.1271,5.64E+04,7.85E+04,1.44E+05,7.71E+04,2.04E+03,6.74E+04,511605948.2,41101.98056, ,6.64E-01,9.08E-01,6.52E-01,3.54E-01,1.244723347,0.2648347548,,0.1739080652,0.000003399258076,294181.8413,,,
2010-12-24T14:08:55.612000, 2010-12-24T14:18:55.636000,-1.894267E-09,3.610887E-09,-2.203424E-09,4.696895E-09,6609868.181,-321158.4343,4495.257355,4343.267538,321223.0199,21897.94765,25992.22653,19525.32488,6000080.216,294816.0178,153203.8983,,4.09E+04,2.31E+04,2.18E+09, ,3.984864E+04,0.3019811518,0.4254612165,0.2400874994,4.50E-01,3384.873296,138189.71,4.34E+04,5.94E+04,1.37E+05,7.90E+04,2.17E+03,5.78E+04,511242314.5,37329.06252, ,6.47E-01,1.18E+00,8.61E-01,3.74E-01,1.369555729,0.291394836,,0.2074344906,0.000004057459345,246459.6475,,,
2010-12-24T15:16:17.171000, 2010-12-24T15:26:17.195000,-2.446960E-09,3.212255E-09,-1.762182E-09,4.449492E-09,6833283.693,-322640.9996,5785.151212,9354.216731,322829.8101,24199.25976,27748.0216,22209.32953,6128470.394,296761.9574,155241.7586,,4.66E+04,2.99E+04,2.27E+09, ,3.712742E+04,0.4248294798,0.558566044,0.3578338151,4.26E-01,3441.602774,139660.3813,5.21E+04,6.72E+04,1.45E+05,7.99E+04,2.15E+03,6.51E+04,513799600.6,39283.32656, ,6.43E-01,9.86E-01,7.64E-01,3.54E-01,1.307933023,0.2782836219,,0.484852429,0.000009436605797,105970.3056,,,
2010-12-24T16:02:33.547000, 2010-12-24T16:12:33.571000,-2.332146E-09,3.527790E-09,1.564515E-09,4.525752E-09,6541963.254,-320229.6572,1227.18578,-6480.611613,320301.4836,23936.93622,25609.39069,23028.71034,6073784.828,295547.1322,156353.7947,,3.97E+04,3.21E+04,2.23E+09, ,3.859541E+04,0.3846499882,0.440278106,0.3560146196,4.34E-01,3367.44156,139035.8763,5.31E+04,7.45E+04,1.45E+05,8.56E+04,2.16E+03,5.91E+04,509775643.9,41169.61744, ,5.95E-01,9.60E-01,6.84E-01,3.52E-01,1.238232648,0.2634537548,,0.4146539665,0.000008134048213,122940.0139,,,
2010-12-24T18:08:35.302000, 2010-12-24T18:18:35.326000,-6.235463E-10,1.294461E-09,-1.047126E-10,3.963902E-09,6362502.379,-327083.8301,14974.61897,6316.080874,327522.3653,28335.57401,31789.78295,26393.08975,5976823.696,298704.9706,166999.9028,,6.12E+04,4.22E+04,2.16E+09, ,3.427741E+04,0.683357677,0.8601202523,0.5928768835,3.80E-01,3320.932101,137921.6359,6.95E+04,8.12E+04,1.68E+05,8.41E+04,2.17E+03,8.37E+04,521268034.2,43026.97557, ,6.20E-01,7.50E-01,6.42E-01,3.11E-01,1.211491227,0.2577640908,,0.2425772524,0.000004653599234,214887.4344,,,
2010-12-24T18:18:35.326000, 2010-12-24T18:28:35.350000,-1.208934E-09,6.147707E-11,2.960864E-09,3.354922E-09,5996290.796,-328531.1007,18765.97434,450.9530836,329094.8531,31371.15286,37226.67981,27979.07289,5862869.746,300084.5018,169916.0259,,8.39E+04,4.74E+04,2.08E+09, ,2.988410E+04,1.10199761,1.551773398,0.8765694569,3.21E-01,3223.943042,136600.5035,8.71E+04,8.76E+04,1.99E+05,8.29E+04,2.19E+03,1.16E+05,523770726.1,44718.34347, ,6.32E-01,6.02E-01,5.98E-01,2.64E-01,1.17126594,0.2492055192,,0.5518943675,0.00001053694565,94904.16228,,,
2010-12-24T23:29:48.840000, 2010-12-24T23:39:48.864000,-9.304348E-11,2.728556E-09,1.326320E-09,3.445217E-09,6940532.204,-328883.9782,10527.51543,-13655.38838,329340.7695,25981.44754,27439.30047,25209.06882,6549462.839,300339.003,165538.2103,,4.56E+04,3.85E+04,2.60E+09, ,2.852458E+04,0.8296373796,0.9253535478,0.7810435156,3.30E-01,3468.505633,144377.6666,7.64E+04,1.03E+05,1.67E+05,8.39E+04,2.08E+03,8.31E+04,524162114.3,46875.52638, ,6.25E-01,6.86E-01,5.09E-01,3.14E-01,1.118199954,0.2379148838,,0.2761030585,0.000005267512683,189842.9221,,,
2010-12-25T00:42:07.284000, 2010-12-25T00:52:07.308000,4.751715E-10,1.897018E-09,-3.349334E-09,3.904678E-09,6856554.272,-329055.3573,10996.45641,4512.319846,329275.3057,25114.36818,26266.79055,24502.94365,6419872.787,298931.9488,164567.6092,,4.18E+04,3.64E+04,2.50E+09, ,3.252605E+04,0.5961862059,0.6521559066,0.5675105413,3.74E-01,3447.45794,142942.1758,6.55E+04,9.19E+04,1.55E+05,8.48E+04,2.10E+03,7.02E+04,524057925.4,44779.52137, ,6.18E-01,8.00E-01,5.70E-01,3.38E-01,1.170307117,0.2490015142,,0.2160788433,0.00000412318625,242530.8825,,,
2010-12-25T01:16:35.720000, 2010-12-25T01:26:35.744000,-6.435063E-11,1.151428E-09,-3.524685E-09,3.753207E-09,6274092.199,-325212.4635,10115.65905,4029.181716,325396.3026,24365.6316,28200.21618,22155.79911,5959540.452,292691.5221,165383.7601,,4.82E+04,2.97E+04,2.15E+09, ,3.268332E+04,0.5557802782,0.7444793565,0.4595392615,3.60E-01,3297.778373,137722.0768,6.16E+04,8.07E+04,1.61E+05,8.27E+04,2.18E+03,7.84E+04,517884300.2,42919.79221, ,6.27E-01,8.40E-01,6.41E-01,3.21E-01,1.206632822,0.2567303878,,0.24936071,0.00000481498879,207684.8034,,,
2010-12-25T02:42:48.143000, 2010-12-25T02:52:48.167000,-1.822704E-10,-1.271445E-09,4.366645E-09,4.560661E-09,6086813.874,-322912.1568,10533.90636,-14295.06819,323404.6599,22032.66222,24418.18858,20808.57187,5980441.859,291355.2344,155469.0615,,3.61E+04,2.62E+04,2.17E+09, ,4.032105E+04,0.2985865938,0.3667441866,0.2663304979,4.37E-01,3248.187033,137963.3761,4.76E+04,6.99E+04,1.43E+05,8.72E+04,2.17E+03,5.59E+04,514714502.4,40191.29162, ,5.90E-01,1.08E+00,7.37E-01,3.60E-01,1.280661759,0.2724812254,,0.6111765092,0.0000118740876,84216.997,,,
2010-12-25T03:31:23.991000, 2010-12-25T03:41:24.015000,-8.504483E-10,-6.341959E-10,4.248382E-09,4.451144E-09,7119741.459,-327427.3501,5769.876907,-12923.78785,327741.4802,23679.31211,25840.63867,22419.99185,6792469.869,298240.7539,161855.135,,4.04E+04,3.04E+04,2.79E+09, ,3.638635E+04,0.4235075266,0.5043470164,0.3796591492,4.26E-01,3512.999832,147031.7199,5.26E+04,7.44E+04,1.41E+05,8.08E+04,2.04E+03,6.06E+04,521616766.4,40228.32199, ,6.46E-01,9.92E-01,7.01E-01,3.69E-01,1.296640627,0.2758809844,,0.1263291982,0.000002421877638,412902.7761,,,
2010-12-25T03:49:31.615000, 2010-12-25T03:59:31.639000,-6.835867E-10,-1.724836E-09,3.941910E-09,4.423535E-09,7727846.662,-328472.5058,2955.0633,-10421.03281,328654.354,24014.6598,26894.93525,22417.39536,7245955.184,298131.6451,162135.3334,,4.38E+04,3.04E+04,3.18E+09, ,3.470877E+04,0.4787119906,0.6004300707,0.4171495035,4.24E-01,3659.950953,151860.5607,5.29E+04,7.20E+04,1.40E+05,7.65E+04,1.97E+03,6.35E+04,523069650.1,39089.08861, ,6.84E-01,9.89E-01,7.27E-01,3.74E-01,1.33814747,0.2847122276,,0.5145266464,0.000009836675599,101660.3618,,,
2010-12-25T05:31:48.198000, 2010-12-25T05:41:48.222000,4.678262E-10,3.559509E-09,-2.706303E-10,3.695728E-09,9182599.643,-338366.501,-8037.146704,-10385.02248,338632.5295,25374.28097,28013.24433,23920.88545,8282060.693,304095.5595,165408.6552,,4.75E+04,3.47E+04,4.15E+09, ,2.660211E+04,0.9098194152,1.10890548,0.8085785459,3.54E-01,3989.595287,162355.2668,6.76E+04,8.91E+04,1.50E+05,7.08E+04,1.85E+03,7.91E+04,538950409.6,41869.06983, ,7.61E-01,7.98E-01,6.05E-01,3.59E-01,1.287228046,0.2738783077,,0.1528033947,0.000002835203239,352708.4006,,,
2010-12-25T05:41:48.222000, 2010-12-25T05:51:48.246000,-6.074911E-10,3.257107E-09,6.023573E-10,3.750520E-09,9293708.413,-335753.9383,-8408.032256,-11088.91277,336064.5759,25899.49401,28967.52094,24200.93033,8359814.569,303718.0613,166470.8018,,5.08E+04,3.55E+04,4.23E+09, ,2.683465E+04,0.9315166426,1.165281143,0.8133400949,3.59E-01,4013.659615,163115.6005,6.74E+04,8.62E+04,1.50E+05,6.98E+04,1.84E+03,8.06E+04,534863384.5,41132.21163, ,7.66E-01,7.94E-01,6.20E-01,3.56E-01,1.30035163,0.2766705597,,0.299501,0.000005599579419,178584.841,,,
2010-12-25T06:48:35.558000, 2010-12-25T06:58:35.582000,-2.664067E-10,1.637182E-09,-1.743335E-09,2.423585E-09,9815326.654,-336212.1844,-9390.431686,-15887.32424,336725.8654,27100.16331,26217.568,27497.05673,8763295.578,308522.7033,163715.9141,,4.16E+04,4.58E+04,4.65E+09, ,1.687349E+04,2.579490656,2.414209472,2.655599404,2.32E-01,4124.757265,167005.5513,1.18E+05,1.66E+05,1.87E+05,7.37E+04,1.80E+03,1.13E+05,535915859.4,54487.63123, ,7.27E-01,4.52E-01,3.23E-01,2.87E-01,0.9835550698,0.2092670361,,0.2425932494,0.000004526704055,220911.2829,,,
2010-12-25T09:30:52.101000, 2010-12-25T09:40:52.125000,-9.979024E-10,3.377671E-09,-2.781034E-09,4.545414E-09,10183298.05,-332459.0232,-24606.02888,-13663.75268,333653.4601,21376.94359,23754.7632,20067.40626,8783899.151,304904.5115,172301.366,,3.42E+04,2.44E+04,4.67E+09, ,3.106907E+04,0.4734071448,0.584581405,0.4171824898,4.35E-01,4201.363373,167201.7612,4.61E+04,7.32E+04,1.22E+05,6.70E+04,1.79E+03,5.46E+04,531025974.5,37793.77836, ,7.93E-01,1.15E+00,7.26E-01,4.37E-01,1.405061885,0.2989493372,,0.4380532323,0.000008249186544,121224.074,,,
2010-12-25T11:12:50.284000, 2010-12-25T11:22:50.308000,-3.949210E-10,3.563946E-09,1.446382E-09,3.969664E-09,16067929.83,-330241.2515,-29769.0623,-26287.24921,332624.5577,16329.64696,18484.42023,15129.28756,12799508.45,312143.4047,153029.1267,,2.07E+04,1.39E+04,9.92E+09, ,2.160095E+04,0.5714891081,0.732261217,0.4905590834,3.80E-01,5277.47252,201833.7657,3.98E+04,7.65E+04,1.01E+05,5.26E+04,1.49E+03,4.86E+04,529388425.5,35442.93756, ,1.01E+00,1.33E+00,6.92E-01,5.23E-01,1.493635861,0.317794864,,0.3774392769,0.000007129722879,140257.9058,,,
2010-12-25T11:50:32.748000, 2010-12-25T12:00:32.772000,-5.162890E-10,4.057923E-09,2.697047E-11,4.232935E-09,16134862.99,-324070.7596,-32532.66384,-28981.62259,326988.6454,16440.44173,18041.5244,15565.99284,13018525.59,303948.0716,152886.8074,,1.97E+04,1.47E+04,1.03E+10, ,2.298571E+04,0.5115770065,0.6160706396,0.4586038584,4.05E-01,5288.453113,203553.2673,3.84E+04,7.56E+04,9.82E+04,5.37E+04,1.47E+03,4.45E+04,520418592.5,35055.56752, ,9.70E-01,1.36E+00,6.88E-01,5.30E-01,1.484553323,0.3158624092,,0.1924244522,0.000003697493805,270453.4619,,,
2010-12-25T12:15:48.908000, 2010-12-25T12:25:48.932000,-3.468238E-09,3.694148E-09,6.093229E-10,5.456294E-09,14737432.41,-325846.1997,-31994.35539,-28051.31686,328621.7005,15967.89208,16119.44897,15862.16919,11756936.63,314564.4162,153948.559,,1.57E+04,1.52E+04,8.37E+09, ,3.100173E+04,0.2652915581,0.2703514083,0.2617902143,5.23E-01,5054.252452,193439.1014,3.03E+04,6.71E+04,8.98E+04,5.89E+04,1.55E+03,3.08E+04,523017680.4,34031.53234, ,8.88E-01,1.72E+00,7.79E-01,5.83E-01,1.536861976,0.3269919098,,0.3162989127,0.000006047575915,165355.51,,,
